LJ005-0170|ðˈæt mˈɛni əv ðˈɛm wˈɪl bˈɪld njˈu d͡ʒˈeɪlz , ˈænd ðˈæt wˈɛn ˈɪn ə jˈɪɹ ˈɔɹ tˈu wˈi kˈʌm tə ɪɡzˈæmɪn ðˈɛɹ sˌɪt͡ʃuˈeɪʃən ,
LJ005-0171|wˈi ʃˈæl fˈaɪnd bˈʌt fjˈu wˈɪt͡ʃ hˈæv nˈɑt ˈɪn wˈʌn ˈɔɹ ˈʌðɚ əv ðˈiz wˈeɪz ɹimˈuvd ðə ɡɹˈivəns əv wˈɪt͡ʃ sˈʌt͡ʃ d͡ʒˈʌst kəmplˈeɪnt ˈɪz mˈeɪd .
LJ005-0172|wˈɛn ðˈæt tˈaɪm ɚˈaɪvz
LJ005-0173|ˈaɪ ʃˈæl nˈɑt hˈɛzɪtˌeɪt tə ˈæsk pˈɑɹləmənt fɚ pˈaʊɚz tə kəmpˈɛl ðˈɛm tə mˈeɪk ðə nˈɛsɪsˌɛɹi ˌɔltɚˈeɪʃənz , fɚ ˈɪt ˈɪz nˈɑt tə bˈi ɪndˈʊɹd ðˈæt ðˈiz lˈoʊkəl d͡ʒˌʊɹɪsdˈɪkʃənz ʃˈʊd ɹɪmˈeɪn
LJ005-0174|ˈɪn ðə dɪplˈɔɹəbəl sˌɪt͡ʃuˈeɪʃən ˈɪn wˈɪt͡ʃ mˈɛni əv ðˈɛm nˈaʊ ˈɑɹ .
LJ005-0175|ˈæt ðˈɪs tˈaɪm ðˈɛɹ wɚ ˈɪn ˈɪŋɡlənd wˈʌn hˈʌndɹɪd ˈænd sˈɛvənti bˈɚoʊz , sˈɪtiz , tˈaʊnz , ˈænd lˈɪbɚtiz
LJ005-0176|wˈɪt͡ʃ pəzˈɛst ðə ɹˈaɪt əv tɹˈaɪɪŋ kɹˈɪmənəlz fɚ vˈɛɹiəs əfˈɛnsɪz .
LJ005-0177|nˈɪɹli ˈɛvɹi wˈʌn əv ðˈiz d͡ʒˌʊɹɪsdˈɪkʃənz hˈæd ˈɪts ˈoʊn pɹˈɪzən , ˈænd ðˈɛɹ wɚ wˈʌn hˈʌndɹɪd ˈænd sˈɪksti sˈʌt͡ʃ d͡ʒˈeɪlz ˈɪn ˈɔl .
LJ005-0178|mˈɛni əv ðˈɛm kənsˈɪstɪd əv wˈʌn ˈɔɹ tˈu ɹˈumz ˈæt mˈoʊst .
LJ005-0179|hˈi tˈoʊtəl nˈʌmbɚ əv pɹˈɪznɚz ðˈeɪ ɹɪsˈivd dˈʊɹɪŋ ðə jˈɪɹ vˈɛɹid fɹˈʌm tˈu pˈɚsənz tə mˈɛni hˈʌndɹɪdz .
LJ005-0180|ˈɪt wəz ˈɪn ðˈiz d͡ʒˈeɪlz , wɪθdɹˈɔn fɹˈʌm ðə pɹˈɛʃɚ əv əθˈɔɹɪti , ðˈæt ðə njˈu ɹˈulz wɚ ɪnvˈɛɹiəbli ɪɡnˈɔɹd .
LJ005-0181|ðə ɹˈaɪt ˈænd pɹˈɪvɪlɪd͡ʒ əv ðə bˈɚoʊ tə meɪntˈeɪn ˈɪts ˈoʊn plˈeɪs əv kənfˈaɪnmənt wəz sˈoʊ ˈeɪnʃənt ˈænd ˌɪndɪspjˈutəbəl ,
LJ005-0182|ðˈæt fɚ lˈɔŋ nˈoʊ aɪdˈiə əv ˌɪntɚfˈɪɹɪŋ wˈɪθ ðˈɛm wəz ˌɛntɚtˈeɪnd .
LJ005-0183|ˈɔl ðˈæt wəz ˈɚd͡ʒd wəz ðˈæt ðə bˈɚoʊ mˈæd͡ʒɪstɹəsi hˈæd nˈoʊ ɹˈaɪt tə ɡˈʌvɚn ðˈɛɹ d͡ʒˈeɪlz
LJ005-0184|sˈoʊ ˈæz tə kɚˈʌpt ðˈoʊz kəmˈɪtɪd , tə ðə ˈɪnd͡ʒɚi əv ðə pˈis ˈænd mˈɔɹəlz əv ðə pˈʌblɪk .
LJ005-0185|ˈæz tˈaɪm pˈæst , hˌaʊˈɛvɚ , ðˈiz mˈæd͡ʒɪstɹˌeɪts mˈeɪd nˈoʊ ˈɛfɚt ˈæt ɹɪfˈɔɹm .
LJ005-0186|ðˈeɪ nˈiðɚ bˈɪlt njˈu d͡ʒˈeɪlz nˈɔɹ kˈɑntɹæktɪd wˈɪθ ðə kˈaʊntiz , ˈæz hˈæd bˈɪn ɪkspˈɛktɪd , fɚ ðə tɹˈænsfɚ əv ðˈɛɹ pɹˈɪznɚz .
LJ005-0187|ˈæz ðə səsˈaɪəti pˈʊt ˈɪt ˈɪn eɪtˈin twˈɛnti sˈɛvən , ðə fɹˈɛndz tə ðə ɪmpɹˈuvmənt əv pɹˈɪzən dˈɪsəplən wˈɪl ɹɪɡɹˈɛt tə lˈɚn
LJ005-0188|ðˈæt ðə d͡ʒˈeɪlz ətˈæt͡ʃt tə kˈɔɹpɚɪt d͡ʒˌʊɹɪsdˈɪkʃənz kəntˈɪnju tə bˈi ðə fɹˈutfəl sˈɔɹsɪz
LJ005-0189|əv vˈaɪs ˈænd mˈɪzɚi , dɪbˈeɪsɪŋ ˈɔl hˈu ˈɑɹ kənfˈaɪnd wɪðˈɪn ðˈɛɹ wˈɔlz , ˈænd dɪsˈɛmənˌeɪtɪŋ θɹˈu ðˈɛɹ ɹɪspˈɛktɪv kəmjˈunɪtiz
LJ005-0190|ðə nˈɑlɪd͡ʒ ˈænd pɹˈæktɪs əv ˈɛvɹi spˈiʃiz əv kɹˌɪmənˈælɪti .
LJ005-0191|ðə səsˈaɪəti pɹoʊsˈidɪd tə səpˈɔɹt ðˈɪs ɪndˈaɪtmənt bˈaɪ fˈækts . ˈɪt ˈɪz mˈʌt͡ʃ ðə ˈoʊld stˈɔɹi .
LJ005-0192|ðə pɹˈɪznɚz wɚ lˈɑd͡ʒd ˈɪn ɹˈumz wˈɛns ðˈeɪ kˈʊd kənvˈɚs wˈɪθ pˈæsənd͡ʒɚz ˈɪn ðə stɹˈits , ˈænd fɹˈili əbtˈeɪn spˈɪɹɪts ˈænd ˈʌðɚ pɹoʊhˈɪbɪtɪd ˈɑɹtɪkəlz .
LJ005-0193|ˈɔl dɪskɹˈɪpʃənz əv əfˈɛndɚz kˈɑŋɡɹɪɡˌeɪtɪd təɡˈɛðɚ ˈɪn ðə fˈɛlənz wˈɔɹdz .
LJ005-0194|ðə kˈipɚ ˈænd hˈɪz ˈɔfɪsɚz ɹɪzˈaɪdɪd ˈæt ə dˈɪstəns fɹˈʌm ðə d͡ʒˈeɪl , ˈænd lˈɛft ˈɪts ˈɪnmˌeɪts tə ðˈɛɹ ˈoʊn dɪvˈaɪsɪz .
LJ005-0195|ðˈɛɹ wəz nˈoʊ dˈisənsi wˌʌtˈɛvɚ ˈɪn ðə ɪntˈɚnəl ɚˈeɪnd͡ʒmənts ;
LJ005-0196|stˈɪl nˈoʊ sˌɛpɚˈeɪʃən əv ðə sˈɛksɪz , nˈoʊ mˈinz əv əblˈuʃən ˈɔɹ ˈʌðɚ nˈɛsɪsˌɛɹi sˈɚvɪsɪz .
LJ005-0197|wˈʌn bˈɚoʊ pɹˈɪzən kənsˈɪstɪd əv nˈʌθɪŋ mˈɔɹ ðən ə kˈʌpəl əv sˈɛlz , əbˈaʊt tˈɛn jˈɑɹdz skwˈɛɹ , ˈænd ˌæbsəlˈutli nˈʌθɪŋ mˈɔɹ .
LJ005-0198|ˈɪn ənˈʌðɚ bˈɚoʊ , wˈɪθ ə pˌɑpjəlˈeɪʃən əv tˈɛn θˈaʊzənd , ðə pɹˈɪzən wəz əv ðə sˈeɪm dɪmˈɛnʃənz .
LJ005-0199|wˈʌn sˈɛl wəz ə dˈʌnd͡ʒən , ˈænd ðə ˈʌðɚ ən ɪmpɹˈɑpɚ ˈænd ʌnhˈɛlθi əbˈoʊd fɚ ˈɛni hjˈumən bˈiɪŋ , wˈɪθ ə wˈeɪtɚkˈɚz ɹˈʌnɪŋ θɹˈu ˈɪt .
LJ005-0200|mˈoʊst əv ðˈiz smˈɔl d͡ʒˈeɪlz wɚ stˈɪl ˈɪn ɪɡzˈɪstəns ˈænd ˈɪn mˈʌt͡ʃ ðə sˈeɪm stˈeɪt ˈeɪt jˈɪɹz lˈeɪtɚ ,
LJ005-0201|ˈæz ˈɪz ʃˈoʊn bˈaɪ ðə ɹɪpˈɔɹt əv ðə kəmˈɪʃənɚz tə ɪŋkwˈaɪɚ ˈɪntu ðə stˈeɪt əv ðə mjunˈɪsəpəl kˌɔɹpɚˈeɪʃənz ˈɪn eɪtˈin θˈɚti fˈaɪv .
LJ005-0202|ən ɪɡzˌæmənˈeɪʃən əv ðˈɪs ɹɪpˈɔɹt ʃˈoʊz hˈaʊ ˈivən ðə mˈoʊst ˌɪnsɪɡnjˈɪfɪkənt tˈaʊnʃɪp hˈæd ˈɪts d͡ʒˈeɪl .
LJ005-0203|ðˈʌs dɪnəz mdi , ˈɪn mˈɛɹiənɪθʃˈaɪɚ , hˈæd , bɪsˈaɪdz ðə pˈɪnfˌoʊld ˈænd ðə stˈɑks ˈɔɹ kɹˈɪb , ə lˈɪtəl pɹˈɪzən .
LJ005-0204|klˈʌn , ˈɪn ʃɹˈɑpʃˌaɪɚ , hˈæd ə lˈɑk ˈʌp ˈʌndɚ ðə tˈaʊn hˈɔl .
LJ005-0205|ˈæt ˈaɪ , ˈɪn sˈʌfək , ðə d͡ʒˈeɪl wəz pˈɑɹt əv ðə pˈʊɹ hˈaʊs ; sˈoʊ ˈɪt wəz ˈæt ɹˈɪt͡ʃmənd , ˈɪn jˈɔɹkʃˌaɪɚ , wˈɛɹ ðə mˈæstɚ əv ðə wˈɚkhˌaʊs wəz ˈɔlsoʊ kˈipɚ əv ðə d͡ʒˈeɪl .
LJ005-0206|ˈæt ɡˈɑdmˈænt͡ʃˈɛstɚ ðˈɛɹ wəz nˈoʊ d͡ʒˈeɪl , bˈʌt ə kˈeɪd͡ʒ tə sɪkjˈʊɹ pɹˈɪznɚz tˈɪl ðˈeɪ kˈʊd bˈi tˈeɪkən bɪfˈɔɹ ə mˈæd͡ʒɪstɹˌeɪt .
LJ005-0207|kˈɪdɚmənstɚ hˈæd ə pɹˈɪzən , wˈʌn dˈæmp t͡ʃˈɪl ɹˈum ,
LJ005-0208|ðə ˈoʊnli ˈæpɚt͡ʃɚ θɹˈu wˈɪt͡ʃ ˈɛɹ kˈʊd bˈi ædmˈɪtɪd bˈiɪŋ ən ˈaɪɚn ɡɹˈeɪtɪŋ lˈɛvəl wˈɪθ ðə stɹˈit ,
LJ005-0209|θɹˈu ðə bˈɑɹz əv wˈɪt͡ʃ kwˈɪlz ˈɔɹ ɹˈidz wɚ ɪnsˈɚtɪd , ˈænd dɹˈɪŋk kənvˈeɪd tə ðə pɹˈɪznɚz .
LJ005-0210|ˈæt wˈɔlsəl , ˈɪn stˈæfɚdʃˌaɪɚ ,
LJ005-0211|ðə d͡ʒˈeɪl kənsˈɪstɪd əv sˈɪks sˈɛlz , fɹˈikwəntli sˈoʊ dˈæmp ðˈæt ðə mˈɔɪst͡ʃɚ tɹˈɪkəld dˈaʊn ðə wˈɔlz ; ðˈɛɹ wəz nˈɑt spˈeɪs fɚ ˈɛɹ ˈɔɹ ˈɛksɚsˌaɪz ,
LJ005-0212|ˈænd ðə pɹˈɪzən əlˈaʊəns wəz stˈɪl lˈɪmɪtɪd tə bɹˈɛd ˈænd wˈɔtɚ .
LJ005-0213|nˈuɡeɪt θɹˈu ˈɔl ðˈiz jˈɪɹz kəntˈɪnjud ə bˈaɪ wˈɚd wˈɪθ ðə səsˈaɪəti .
LJ005-0214|sˈʌm ɹɪfˈɔɹmz hˈæd sˈɚtənli bˈɪn ˌɪntɹoʊdˈust , sˈʌt͡ʃ ˈæz ðə ˌæbəlˈɪʃən əv ˈaɪɚnz , ɔlɹˈɛdi ɹɪfˈɚd tə , ˈænd ðə ɪstˈæblɪʃmənt əv mˈeɪl ˈænd fˈimˌeɪl ˈɪnfˈɚmˈɑɹiz .
LJ005-0215|ðə ɹˈɛɡjəlɚ dˈeɪli vˌɪzɪtˈeɪʃən əv ðə t͡ʃˈæplɪn wəz ˈɔlsoʊ ɪnsˈɪstɪd əpˈɑn .
LJ005-0216|bˈʌt ˈɪt wəz pˈɔɪntɪd ˈaʊt ˈɪn eɪtˈin twˈɛnti θɹˈi ðˈæt dɪfˈɛktɪv kənstɹˈʌkʃən mˈʌst ˈɔlwˌeɪz bˈɑɹ ðə wˈeɪ tə ˈɛni ɹˈædɪkəl ɪmpɹˈuvmənt ˈɪn nˈuɡeɪt .
LJ005-0217|wɪðˈaʊt ɪnlˈɑɹd͡ʒmənt nˈoʊ mətˈɪɹiəl t͡ʃˈeɪnd͡ʒ ˈɪn dˈɪsəplən ˈɔɹ ɪntˈɪɹiɚ ɪkˈɑnəmi kˈʊd pˈɑsəbli bˈi ˌɪntɹoʊdˈust .
LJ005-0218|ðə t͡ʃˈæpəl stˈɪl kəntˈɪnjud ɪŋkəmˈoʊdiəs ˈænd ɪnsəfˈɪʃənt
LJ005-0219|fˈimˌeɪl pɹˈɪznɚz wɚ stˈɪl ɪkspˈoʊzd tə ðə fˈʊl vjˈu əv ðə mˈeɪlz , ðə nˈɛtɪŋ ˈɪn fɹˈʌnt əv ðə ɡˈælɚi bˈiɪŋ pˈɚfəktli jˈusləs ˈæz ə skɹˈin .
LJ005-0220|ˈɪn eɪtˈin twˈɛnti fˈɔɹ nˈuɡeɪt hˈæd nˈoʊ ɡlˈæs ˈɪn ˈɪts wˈɪndoʊz , ɪksˈɛpt ˈɪn ðə ɪnfˈɚmɚi ˈænd wˈʌn wˈɔɹd əv ðə t͡ʃˈæpəl jˈɑɹd ;
LJ005-0221|ˈænd ðə pˈeɪnz wɚ fˈɪld ˈɪn wˈɪθ ˈɔɪld pˈeɪpɚ , ən ɪnsəfˈɪʃənt pɹətˈɛkʃən əɡˈɛnst ðə wˈɛðɚ ;
LJ005-0222|ˈænd ˈæz ðə wˈɪndoʊ fɹˈeɪmz wˈʊd nˈɑt ʃˈʌt tˈaɪt , ðə pɹˈɪznɚz kəmplˈeɪnd mˈʌt͡ʃ əv ðə kˈoʊld , ɪspˈɛʃli ˈæt nˈaɪt .
LJ005-0223|ðˈɛɹ wəz ə dˌɪmənˈuʃən ˈɪn ðə nˈʌmbɚz ˈɪn kˈʌstədi , dˈu tə ðə ədˈɑpʃən əv ðə pɹˈæktɪs əv nˈɑt kəmˈɪtɪŋ ˈæt wˈʌns tə nˈuɡeɪt ˈɛvɹi əfˈɛndɚ fɚ tɹˈaɪl ˈæt ðə ˈoʊld bˈeɪli
LJ005-0224|bˈʌt nˈʌθɪŋ hˈæd bˈɪn dˈʌn tə ɪmpɹˈuv ðə pɹˈɪzən bˈɪldɪŋz .
LJ005-0225|ˈɪn eɪtˈin twˈɛnti sˈɛvən ðə səsˈaɪəti wəz kəmpˈɛld tə ɹɪpˈɔɹt ðˈæt nˈoʊ mətˈɪɹiəl t͡ʃˈeɪnd͡ʒ hˈæd tˈeɪkən plˈeɪs ˈɪn nˈuɡeɪt sˈɪns ðə pˈæsɪŋ əv ðə pɹˈɪzən lˈɔz ,
LJ005-0226|ˈænd ðˈæt kˈɑnsəkwˌɛntli ðə əbzˈɚvəns əv ðˈɛɹ mˈoʊst ɪmpˈɔɹtənt pɹəvˈɪʒənz wəz həbˈɪt͡ʃuli nɪɡlˈɛktɪd .
LJ005-0227|ˈɪt wəz ɪnˈæktɪd ðˈæt ðə kˈɔɹt əv ˈɔldɚmɪn ʃˈʊd mˈeɪk ɹˈulz fɚ ðə ɡˈʌvɚnmənt əv ðə pɹˈɪzən , ˈænd ðˈæt ðˈiz ʃˈʊd bˈi pˈoʊstɪd pˈʌblɪkli wɪðˈɪn ðə wˈɔlz .
LJ005-0228|ˈæz jˈɛt nˈoʊ ɹˈulz ˈɔɹ ɹˌɛɡjəlˈeɪʃənz hˈæd bˈɪn pɹˈɪntɪd ˈɔɹ pɹipˈɛɹd .
LJ005-0229|bˈaɪ ənˈʌðɚ klˈɔz əv ðə d͡ʒˈeɪl ˈækt , tˈu d͡ʒˈʌstɪsɪz wɚ tə bˈi əpˈɔɪntɪd tə vˈɪzɪt ðə pɹˈɪzən ˈæt lˈist θɹˈaɪs ˈɪn ˈɛvɹi kwˈɔɹtɚ , ˈænd ˈɔftənɚ ˈɪf ɔkˈeɪʒən ɹikwˈaɪɚd .
LJ005-0230|ðˈiz d͡ʒˈʌstɪsɪz wɚ tə ɪnspˈɛkt ˈɛvɹi pˈɑɹt əv ðə pɹˈɪzən , ˈænd ɪɡzˈæmɪn ˈɪntu ðə stˈeɪt ˈænd kəndˈɪʃən əv pɹˈɪznɚz .
LJ005-0231|ðə sˈɪti d͡ʒˈʌstɪsɪz hˈæd nˈɑt fʊlfˈɪld ðˈɪs ˌɑbləɡˈeɪʃən .
LJ005-0232|ˈaɪdəlnəs wəz stˈɪl ðə d͡ʒˈɛnɚəl ɹˈul fɚ ˈɔl pɹˈɪznɚz ˈɪn nˈuɡeɪt , ˈɪn dɪfˈaɪəns əv ðə lˈɔ .
LJ005-0233|ðˈɛɹ wəz nˈoʊ ɪnstɹˈʌkʃən əv ədˈʌlt pɹˈɪznɚz , ˈɪn əkˈɔɹdəns wˈɪθ ðə lˈɔ . ðə slˈipɪŋ əkˌɑmədˈeɪʃən wəz stˈɪl ˌɔltəɡˈɛðɚ kˈɑntɹɛɹi tə ðə lˈeɪtɪst aɪdˈiəz .
LJ005-0234|ðə vˈɪzɪts əv fɹˈɛndz wəz wˈʌns mˈɔɹ ʌnɹizˈɚvdli əlˈaʊd , ˈænd ðˈiz ɪŋkəmɚz fɹˈili bɹˈɔt ˈɪn ˈɛkstɹə pɹəvˈɪʒənz ˈænd bˈɪɹ .
LJ005-0235|lˈæst , ˈænd wˈɚst əv ˈɔl , ðə ɚˈeɪnd͡ʒmənts fɚ kˈipɪŋ ðə kəndˈɛmd pɹˈɪznɚz bɪtwˈin sˈɛntəns ˈænd ˌɛksɪkjˈuʃən wɚ mˈɔɹ ðən ˌʌnsətɪsfˈæktɚi .
LJ005-0236|ðˈeɪ wɚ nˈɑt kənfˈaɪnd əpˈɑɹt fɹˈʌm ˈit͡ʃ ˈʌðɚ , bˈʌt wɚ kɹˈaʊdɪd θˈɚti ˈɔɹ fˈɔɹti təɡˈɛðɚ ˈɪn ðə pɹˈɛs jˈɑɹd ,
LJ005-0237|sˈoʊ ðˈæt kɚˈʌpt kˌɑnvɚsˈeɪʃən əblˈɪtɚˌeɪtɪd fɹˈʌm ðə mˈaɪnd əv hˈɪm hˈu ˈɪz dˈumd tə sˈʌfɚ ˈɛvɹi sˈɪɹiəs fˈilɪŋ ˈænd vˈæljubəl ɪmpɹˈɛʃən .
LJ005-0238|ˈaɪ ʃˈæl hˈæv mˈɔɹ tə sˈeɪ ˈɔn ðˈɪs sˈʌbd͡ʒɪkt , ˈænd əpˈɑn ðə stˈeɪt əv nˈuɡeɪt d͡ʒˈɛnɚəli , ˈɪn ðə fˈɑloʊɪŋ t͡ʃˈæptɚ .
LJ005-0239|ðə pɹˈɪzən səsˈaɪəti dˈɪd nˈɑt ɹilˈæks ˈɪts ˈɛfɚts ˈæz tˈaɪm pˈæst , bˈʌt ˈɪts lˈidɪŋ mˈɛmbɚz hˈæd ˈʌðɚ ˈænd mˈɔɹ pɹˈɛsɪŋ klˈeɪmz əpˈɑn ðˈɛɹ ˈɛnɚd͡ʒiz .
LJ005-0240|mˈɪstɚ bˈʌkstən hˈæd səksˈidɪd tə ðə ɡɹˈeɪt wˈɚk wˈɪt͡ʃ wˈɪljəm wˈɪlbɚfˌɔɹs hˈæd kəmˈɛnst , ˈænd lˈɛd ðə ɹɪpˈitɪd ətˈæks əpˈɑn slˈeɪvɚi ˈɪn bɹˈɪtɪʃ kˈɑləniz
LJ005-0241|tˈɪl ðə hˈoʊl bˈɑdi əv ðə slˈeɪvz wɚ mˈænjəmɪtɪd ˈɪn eɪtˈin θˈɚti θɹˈi .
LJ005-0242|ˈɪn ðə jˈɪɹ ɪmˈidiɪtli pɹisˈidɪŋ ðˈɪs , pˈɑɹləmənt wəz tˈu bˈɪzi wˈɪθ ðə ɡɹˈeɪt kwˈɛst͡ʃən əv ˈɪts ˈoʊn ɹɪfˈɔɹm tə spˈɛɹ mˈʌt͡ʃ tˈaɪm fɚ dəmˈɛstɪk lˌɛd͡ʒɪslˈeɪʃən .
LJ005-0243|nˌɛvɚðəlˈɛs ə kəmˈɪti əv ðə hˈaʊs əv kˈɑmənz wəz əpˈɔɪntɪd ˈɪn eɪtˈin θˈɚti wˈʌn tə ɹɪpˈɔɹt əpˈɑn ðə hˈoʊl sˈɪstəm əv sˈɛkəndˌɛɹi pˈʌnɪʃmənts ,
LJ005-0244|wˈɪt͡ʃ dˈɛlt wˈɪθ d͡ʒˈeɪlz əv ˈɔl klˈæsɪz , ˈæz wˈɛl ˈæz tɹˌænspɚtˈeɪʃən .
LJ005-0245|ðˈɪs kəmˈɪti ˈænɪmədvɚtɪd stɹˈɔŋli əpˈɑn ðə sˈɪstəm ˈɪn fˈɔɹs ˈæt ðə mˌɛtɹoʊpˈɑlətən d͡ʒˈeɪlz , ˈænd mˈɔɹ ɪspˈɛʃli əpˈɑn ðə kəndˈɪʃən əv nˈuɡeɪt
LJ005-0246|wˈɛɹ pɹˈɪznɚz bɪfˈɔɹ ˈænd ˈæftɚ tɹˈaɪl ˈɑɹ ˈʌndɚ nˈoʊ ɪfˈɪʃənt sˈupɚˈɪntˈɛndəns , ˈænd wˈɛɹ ðˈɛɹ wəz nˈoʊ ɹɪstɹˈeɪnt , ˈɔɹ ətˈɛmpt ˈæt ɹɪstɹˈeɪnt .
LJ005-0247|mˈɪstɚ sˈæmjul hˈɔɹ wəz ɪɡzˈæmənd bˈaɪ ðˈɪs kəmˈɪti
LJ005-0248|ˈænd stˈeɪtɪd ðˈæt ˈɪn hˈɪz əpˈɪnjən nˈuɡeɪt , ˈæz ðə kˈɑmən d͡ʒˈeɪl əv mˈɪdəlsˌɛks , wəz hˈoʊli ɪnˈædəkwɪt tə ðə pɹˈɑpɚ kənfˈaɪnmənt əv ˈɪts pɹˈɪznɚz .
LJ005-0249|fɹˈʌm ðə mˈoʊmənt əv ə pˈɚsənz kəmˈɪtəl hˈi wəz sˈɚtən tə bˈi plˈʌnd͡ʒd dˈipɚ ˈænd dˈipɚ ˈɪn ɡˈɪlt .
LJ005-0250|ðə pɹˈɪznɚz wɚ kɹˈaʊdɪd təɡˈɛðɚ ˈɪn ðə d͡ʒˈeɪl , kˈɑntɹɛɹi tə ðə ɹɪkwˈaɪɹmənts əv ðə fˈɔɹ d͡ʒˈɔɹd͡ʒ ðə fˈɔɹθ
LJ005-0251|əɡˈɛn ˈɪn eɪtˈin θˈɚti fˈaɪv pɹˈɪzənz ˈænd ðˈɛɹ ˈɪnmˌeɪts bɪkˈeɪm wˈʌns mˈɔɹ ðə kˈɛɹ əv ðə sˈɛnɪt , ˈænd ðə sˈʌbd͡ʒɪkt wəz tˈeɪkən ˈʌp ðˈɪs tˈaɪm bˈaɪ ðə hˈaʊs əv lˈɔɹdz .
LJ005-0252|ə kəmˈɪti wəz əpˈɔɪntɪd , ˈʌndɚ ðə pɹˈɛzɪdənsi əv ðə dˈuk əv ɹˈɪt͡ʃmənd
LJ005-0253|tə ɪŋkwˈaɪɚ ˈɪntu ˈænd ɹɪpˈɔɹt əpˈɑn ðə sˈɛvɚəl d͡ʒˈeɪlz ˈænd hˈaʊzɪz əv kɚˈɛkʃən ˈɪn ðə kˈaʊntiz , sˈɪtiz , ˈænd kˈɔɹpɚɪt tˈaʊnz wɪðˈɪn ˈɪŋɡlənd ˈænd wˈeɪlz
LJ005-0254|əpˈɑn ðə ɹˈulz ˈænd dˈɪsəplən ðɛɹˈɪn ɪstˈæblɪʃt wˈɪθ ɹɪɡˈɑɹd tə ðə tɹˈitmənt əv ʌŋkənvɪktɪd ˈæz wˈɛl ˈæz kənvˈɪktɪd pˈɚsənz .
LJ005-0255|ðə kəmˈɪti wəz ˈɔlsoʊ tə ɹɪpˈɔɹt əpˈɑn ðə mˈænɚ ˈɪn wˈɪt͡ʃ sˈɛntənsɪz wɚ kˈɛɹid ˈaʊt , ˈænd tə ɹˌɛkəmˈɛnd ˈɛni ˌɔltɚˈeɪʃənz nˈɛsɪsˌɛɹi ˈɪn ðə ɹˈulz
LJ005-0256|ˈɪn ˈɔɹdɚ tə ɪnʃˈʊɹ jˌunəfˈɔɹməti əv dˈɪsəplən . ˈɪt mˈɛt ˈɔn ðə θˈɚti fˈɚst mˈɑɹt͡ʃ , eɪtˈin θˈɚti fˈaɪv , ˈænd kəntˈɪnjud ˈɪts sˈɪtɪŋz wˈɛl ˈɪntu d͡ʒəlˈaɪ
LJ005-0257|dˈʊɹɪŋ wˈɪt͡ʃ tˈaɪm ə hˈoʊst əv wˈɪtnɪsɪz wɚ ɪɡzˈæmənd , ˈænd ðə kəmˈɪti pɹɪzˈɛntɪd θɹˈi sˈɛpɚɪt ɹɪpˈɔɹts ,
LJ005-0258|ɪmbˈɑdiɪŋ ɹˌɛkəməndˈeɪʃənz wˈɪt͡ʃ mˈeɪ bˈi sˈɛd tə hˈæv fˈɔɹmd ðə bˈeɪsɪs əv mˈɑdɚn pɹˈɪzən mˈænɪd͡ʒmənt .
LJ005-0259|ˈɪt wəz lˈeɪd dˈaʊn ˈæz ə fˈɚst ˈænd ˌɪndɪspˈɛnsəbəl pɹˈɪnsəpəl ðˈæt jˌunəfˈɔɹməti əv dˈɪsəplən ʃˈʊd pɹɪvˈeɪl ˈɛvɹiwˌɛɹ ,
LJ005-0260|ə θˈiɚi wˈɪt͡ʃ dˈɪd nˈɑt bɪkˈʌm ə pɹˈæktɪkəl fˈækt fɚ fˈɔɹti mˈɔɹ jˈɪɹz .
LJ005-0261|ˈæz ə mˈinz əv sɪkjˈʊɹɪŋ ðˈɪs jˌunəfˈɔɹməti ,
LJ005-0262|ˈɪt wəz səd͡ʒˈɛstɪd ðˈæt ðə ɹˈulz fɹˈeɪmd fɚ pɹˈɪzən ɡˈʌvɚnmənt ʃˈʊd bˈi səbd͡ʒˈɛktɪd tə ðə sˈɛkɹɪtˌɛɹi əv stˈeɪt fɚ əpɹˈuvəl ,
LJ005-0263|ˈænd nˈɑt , ˈæz hˌɪɹtəfˈɔɹ , tə ðə d͡ʒˈʌd͡ʒɪz əv ˈæsˌaɪz ; ðˈæt , bˈoʊθ tə t͡ʃˈɛk əbjˈusɪz ˈænd wˈɔt͡ʃ ðə pɹˈɑɡɹɛs əv ɪmpɹˈuvmənt ,
LJ005-0264|ɪnspˈɛktɚz əv pɹˈɪzənz ʃˈʊd bˈi əpˈɔɪntɪd , hˈu ʃˈʊd vˈɪzɪt ˈɔl ðə pɹˈɪzənz fɹˈʌm tˈaɪm tə tˈaɪm ˈænd ɹɪpˈɔɹt tə ðə sˈɛkɹɪtˌɛɹi əv stˈeɪt .
LJ005-0265|ˈɪt wəz ɹˌɛkəmˈɛndɪd ðˈæt ðə dˈitˈɑɹiz ʃˈʊd bˈi sʌbmˈɪtɪd ˈænd əpɹˈuvd lˈaɪk ðə ɹˈulz ; ðˈæt kənvˈɪktɪd pɹˈɪznɚz ʃˈʊd nˈɑt ɹɪsˈiv ˈɛni fˈud bˈʌt ðə d͡ʒˈeɪl əlˈaʊəns ;
LJ005-0266|ðˈæt fˈud ˈænd fjˈul ʃˈʊd bˈi ˈɪʃud ˈɪn kˈaɪnd , ˈænd nˈɛvɚ pɹəvˈaɪdɪd bˈaɪ ðə pɹˈɪznɚz ðəmsˈɛlvz ˈaʊt əv mˈʌniz ɡɹˈæntɪd ðˈɛm .
