LJ012-0089|he broke open the chest and stole four thousand, seven hundred pounds in notes, with a quantity of gold and some silver.
LJ012-0090|he went out next morning with the booty when the doors were re-opened, and attracted no attention.
LJ012-0091|the spoil was fairly divided; part of the notes were disposed of to a traveling "receiver," who passed over to the continent and there cashed them easily.
LJ012-0092|this occurred in november eighteen thirty-four. the custom house officials were in a state of consternation,
LJ012-0093|and the police were unable at first to get on the track of the thieves.
LJ012-0094|while the excitement was still fresh, a new robbery of diamonds was committed at a bonded warehouse in the immediate neighborhood, on custom house quay.
LJ012-0095|the jewels had belonged to a spanish countess recently deceased, who had sent them to england for greater security on the outbreak of the first carlist war.
LJ012-0096|at her death the diamonds were divided between her four daughters, but only half had been claimed,
LJ012-0097|and at the time of the robbery there were still six thousand pounds worth in the warehouse.
LJ012-0098|these were deposited in an iron chest of great strength on the second floor.
LJ012-0099|the thieves it was supposed had secreted themselves in the warehouse during business hours, and waited till night to carry out their plans.
LJ012-0100|some ham sandwiches, several cigar ends, and two empty champagne bottles were found on the premises next day, showing how they had passed their time.
LJ012-0101|they had had serious work to get at the diamonds. it was necessary to force one heavy door from its hinges, and to cut through the thick panels of another.
LJ012-0102|the lock and fastenings of the chest were forced by means of a "jack," an instrument known to housebreakers,
LJ012-0103|which if introduced into a keyhole, and worked like a bit and brace, will soon destroy the strongest lock.
LJ012-0104|the thieves were satisfied with the diamonds; they broke open other cases containing gold watches and plate, but abstracted nothing.
LJ012-0105|the police were of opinion that these robberies were both the work of the same hand.
LJ012-0106|but it was not until the autumn that they traced some of the notes stolen from the custom house to jordan and sullivan.
LJ012-0107|about this time also suspicion fell upon huey, one of the clerks, who was arrested soon afterwards, and made a clean breast of the whole affair.
LJ012-0108|there was a hunt for the two well-known house-breakers, who were eventually heard of at a lodging in kennington.
LJ012-0109|but they at once made tracks, and took up their residence under assumed names in a tavern in bloomsbury.
LJ012-0110|the police lost all trace of them for some days, but at length sullivan's brother was followed from the house in kennington to the above-mentioned tavern.
LJ012-0111|both the thieves were now apprehended, but only a small portion of the lost property was recovered,
LJ012-0112|notwithstanding a minute search through the room they had occupied.
LJ012-0113|after their arrest, jordan's wife and sullivan's brother came to the inn, and begged to be allowed to visit this room;
LJ012-0114|but their request, in spite of their earnest entreaties,
LJ012-0115|was refused, at the instigation of the police. a few days later a frequent guest at the tavern arrived, and had this same room allotted to him.
LJ012-0116|a fire was lit in it, and the maid in doing so threw a lot of rubbish, as it seemed, which had accumulated under the grate, on top of the burning coals.
LJ012-0117|by-and-by the occupant of the room noticed something glittering in the center of the fire, which, to inspect more closely, he took out with the tongs.
LJ012-0118|it was a large gold brooch set in pearls, but a portion of the mounting had melted with the heat.
LJ012-0119|the fire was raked out, and in the ashes were found seven large and four dozen small brilliants, also seven emeralds,
LJ012-0120|one of them of considerable size.
LJ012-0121|a part of the "swag" stolen from the bonded warehouse was thus recovered, but it was supposed that a number of the stolen notes had perished in the fire.
LJ012-0122|the condign punishment meted out to these custom house robbers had no deterrent effect seemingly.
LJ012-0123|within three months, three new and most mysterious burglaries were committed at the west end, all in houses adjoining each other.
LJ012-0124|one was occupied by the portuguese ambassador, who lost a quantity of jewelery from an escritoire, and his neighbors lost plate and cash.
LJ012-0125|not the slightest clue to these large affairs was ever obtained, but it is probable that they were "put up" jobs, or managed with the complicity of servants.
LJ012-0126|the next year twelve thousand sovereigns were cleverly stolen in the mile end road.
LJ012-0127|the gold-dust robbery of eighteen thirty-nine, the first of its kind, was cleverly and carefully planned with the assistance of a dishonest employee.
LJ012-0128|a young man named caspar, clerk to a steam-ship company,
LJ012-0129|learnt through the firm's correspondence that a quantity of gold-dust
LJ012-0130|brought in a man-of-war from brazil had been transhipped at falmouth for conveyance to london.
LJ012-0131|the letter informed him of the marks and sizes of the cases containing the precious metal,
LJ012-0132|and he with his father arranged that a messenger should call for the stuff with forged credentials, and anticipating the rightful owner.
LJ012-0133|the fraudulent messenger, by the help of young caspar, established his claim to the boxes, paid the wharfage dues, and carried off the gold-dust.
LJ012-0134|presently the proper person arrived from the consignees, but found the gold-dust gone.
LJ012-0135|the police were at once employed, and after infinite pains they discovered the person, one moss, who had acted as the messenger.
LJ012-0136|moss was known to be intimate with the elder caspar,
LJ012-0137|father of the clerk to the steam-ship company, and these facts were deemed sufficient to justify the arrest of all three.
LJ012-0138|they also ascertained that a gold-refiner,
LJ012-0139|solomons, had sold bar gold to the value of one thousand two hundred pounds to certain bullion dealers.
LJ012-0140|solomons was not straightforward in his replies as to where he got the gold, and he was soon placed in the dock with the caspars and moss.
LJ012-0141|moss presently turned approver,
LJ012-0142|and implicated "money moses," another jew, for the whole affair had been planned and executed by members of the hebrew persuasion.
LJ012-0143|"money moses" had received the stolen gold-dust from moss' father-in-law, davis, or isaacs, who was never arrested,
LJ012-0144|and passed it on to solomons by his daughter, a widow named abrahams.
LJ012-0145|solomons was now also admitted as a witness, and his evidence, with that of moss, secured the transportation of the principal actors in the theft.
LJ012-0146|in the course of the trial it came out that almost every one concerned except the caspars had endeavored to defraud his accomplices.
LJ012-0147|moss peached because he declared he had been done out of the proper price of the gold-dust; but it was clear that he had tried to appropriate the whole of the stuff,
LJ012-0148|instead of handing it or the price of it back to the caspars.
LJ012-0149|"money moses" and misess abrahams imposed upon moss as to the price paid by solomons;
LJ012-0150|misess abrahams imposed upon her father by abstracting a portion of the dust and selling it on her own account;
LJ012-0151|solomons cheated the whole lot by retaining half the gold in his possession, and only giving an i. o. u. for it,
LJ012-0152|which he refused to redeem on account of the row about the robbery.
LJ012-0153|moses, it may be added, was a direct descendant of ikey solomons.
LJ012-0154|he was ostensibly a publican,
LJ012-0155|and kept the black lion in vinegar yard, drury lane, where secretly he did business as one of the most daring and successful fencers ever known in the metropolis.
LJ012-0156|his arrest and conviction cast dismay over the whole gang of receivers, and for a time seriously checked the nefarious traffic.
LJ012-0157|it may be added that prison life did not agree with "money moses"; a striking change came over his appearance while in newgate.
LJ012-0158|before his confinement he had been a sleek round person, addicted obviously to the pleasures of the table.
LJ012-0159|he did not thrive on prison fare,
LJ012-0160|now more strictly meager, thanks to the inspectors and the more stringent discipline, and before he embarked for australia to undergo his fourteen years,
LJ012-0161|he was reported to have fallen away to a shadow.
LJ012-0162|having brought down the records of great frauds, forgeries, and thefts from about eighteen twenty-five to eighteen forty,
LJ012-0163|i will now retrace my steps and give some account of the more remarkable murders during that period.
LJ012-0164|no murder has created greater sensation and horror throughout england than that of mister weare by thurtell, hunt, and probert.
LJ012-0165|as this was accomplished beyond the limits of the metropolis, and its perpetrators arraigned at hertford,
LJ012-0166|where the principal actor suffered death, the case hardly comes within the limits of my subject.
LJ012-0167|but probert, who turned king's evidence, and materially assisted conviction,
LJ012-0168|was tried at the old bailey the following year for horse-stealing, and hanged in front of newgate.
LJ012-0169|the murder was still fresh in the memory of the populace, and probert was all but lynched on his way to jail.
LJ012-0170|according to his statement, when sentenced to death, he had been driven to horse-stealing by the execration which had pursued him after the murder.
LJ012-0171|every door had been closed against him, every hope of future support blasted.
LJ012-0172|since the calamitous event," he went on, "that happened at hertford, i have been a lost man."
LJ012-0173|the event which he styles calamitous we may well characterize as one of the most deliberately atrocious murders on record.
LJ012-0174|thurtell was a gambler, and weare had won a good deal of money from him.
LJ012-0175|weare was supposed to carry a "private bank" about with him in a pocket in his under waistcoat.
LJ012-0176|to obtain possession of this, thurtell with his two associates resolved to kill him.
LJ012-0177|the victim was invited to visit probert's cottage in the country near elstree.
LJ012-0178|thurtell drove him down in a gig, "to be killed as he traveled," in thurtell's own words.
LJ012-0179|the others followed, and on overtaking thurtell, found he had done the job alone in a retired part of the road known as gill's hill lane.
LJ012-0180|the murderer explained that he had first fired a pistol at weare's head, but the shot glanced off his cheek.
LJ012-0181|then he attacked the other's throat with a penknife, and last of all drove the pistol barrel into his forehead.
LJ012-0182|after the murder the villains divided the spoil, and went on to probert's cottage, and supped off pork-chops brought down on purpose.
LJ012-0183|during the night they sought to dispose of the body by throwing it into a pond, but two days later had to throw it into another pond.
LJ012-0184|meanwhile the discovery of pistol and knife spattered with human blood and brains
LJ012-0185|raised the alarm, and suspicion fell upon the three murderers, who were arrested.
LJ012-0186|the crime was brought home to thurtell by the confession of hunt,
LJ012-0187|one of his accomplices, who took the police to the pond, where the remains of the unfortunate mister weare were discovered, sunk in a sack weighted by stones.
LJ012-0188|probert was then admitted as a witness, and the case was fully proved against thurtell, who was hanged in front of hertford jail.
LJ012-0189|hunt, in consideration of the information he had given, escaped death, and was sentenced to transportation for life.
LJ012-0190|widespread horror and indignation was evoked throughout the kingdom by the discovery of the series
LJ012-0191|of atrocious murders perpetrated in edinburgh by the miscreants burke and hare,
LJ012-0192|the first of whom has added to the british language a synonym for illegal suppression.
LJ012-0193|the crimes of these inhuman purveyors to medical science do not fall within the limits of this work.
LJ012-0194|but burke and hare had their imitators further south,
LJ012-0195|and of these bishop and williams, who were guilty of many peculiar atrocities, ended their murderous careers in front of the debtors' door at newgate.
LJ012-0196|bishop, whose real name was head, married a half-sister of williams'. williams was a professional resurrectionist, or body-snatcher,
LJ012-0197|a trade almost openly countenanced when "subjects" for the anatomy schools were only to be got by rifling graves, or worse.
LJ012-0198|bishop was a carpenter, but having been suddenly thrown out of work, he joined his brother-in-law in his line of business.
LJ012-0199|after a little
LJ012-0200|bishop got weary of the dangers and fatigues of exhumation, and proposed to williams that instead of disinterring they should murder their subjects.
LJ012-0201|bishop confessed that he was moved to this by the example of burke and hare.
LJ012-0202|they pursued their terrible trade for five years without scruple and without detection.
LJ012-0203|eventually the law overtook them, but almost by accident.
LJ012-0204|they presented themselves about noon one day at the dissecting room of king's college hospital, accompanied by a third man,
LJ012-0205|an avowed "snatcher" and habitue of the fortune of war, a public-house in smithfield frequented openly by men of this awful profession.
LJ012-0206|this man, may, asked the porter at king's college if "he wanted anything?" the euphemism for offering a body.
LJ012-0207|the porter asked what he had got, and the answer was, a male subject.
LJ012-0208|reference was made to mister partridge, the demonstrator in anatomy,
LJ012-0209|and after some haggling they agreed on a price, and in the afternoon the snatchers brought a hamper which contained a body in a sack.
LJ012-0210|the porter received it, but from its freshness became suspicious of foul play.
LJ012-0211|mister partridge was sent for, and he with some of the students soon decided that the corpse had not died a natural death.
LJ012-0212|the snatchers were detained, the police sent for, and arrest followed as a matter of course.
LJ012-0213|an inquest was held on the body, which was identified as that of an italian boy,
LJ012-0214|carlo ferrari, who made a living by exhibiting white mice about the streets,
LJ012-0215|and the jury returned a verdict of willful murder against persons unknown, expressing a strong opinion that bishop,
LJ012-0216|williams, and may had been concerned in the transaction.
LJ012-0217|meanwhile, a search had been made at nova scotia gardens, bethnal green, where bishop and williams lived.
LJ012-0218|at first nothing peculiar was found; but at a second search the back-garden ground was dug up,
LJ012-0219|and in one corner, at some depth, a bundle of clothes were unearthed, which, with a hairy cap,
LJ012-0220|were known to be what ferrari had worn when last seen.
LJ012-0221|in another portion of the garden more clothing, partly male and partly female, was discovered,
LJ012-0222|plainly pointing to the perpetration of other crimes.
LJ012-0223|these facts were represented before the police magistrate
LJ012-0224|who examined bishop and his fellows, and further incriminating evidence adduced, to the effect that the prisoners had bartered for a coach to carry "a stiff 'un";
LJ012-0225|they had also been seen to leave their cottage, carrying out a sack with something heavy inside. on this they were fully committed to newgate for trial.
LJ012-0226|this trial came off in due course at the central criminal court, where the prisoners were charged on two counts,
LJ012-0227|one that of the murder of the italian boy, the other that of a boy unknown.
LJ012-0228|the evidence from first to last was circumstantial,
LJ012-0229|but the jury, after a short deliberation, did not hesitate to bring in a verdict of guilty, and all three were condemned to death.
LJ012-0230|shortly before the day fixed for execution, bishop made a full confession, the bulk of which bore the impress of truth,
LJ012-0231|although it included statements that were improbable and unsubstantiated.
LJ012-0232|he asserted that the victim was a lincolnshire lad, and not an italian boy, although the latter was fully proved.
LJ012-0233|according to the confession, death had been inflicted by drowning in a well, whereas the medical evidence all pointed to violence.
LJ012-0234|it was, however, pretty clear that this victim, like preceding ones, had been lured to nova scotia gardens, and there drugged with a large dose of laudanum.
LJ012-0235|while they were in a state of insensibility the murder was committed.
LJ012-0236|bishop's confession was endorsed by williams, and the immediate result was the respite of may.
LJ012-0237|a very painful scene occurred in newgate when the news of his escape from death was imparted to may.
LJ012-0238|he fainted, and the warrant of mercy nearly proved his death-blow. the other two looked on at his agitation with an indifference amounting to apathy.
LJ012-0239|the execution took place a week or two later, in the presence of such a crowd as had not been seen near newgate for years.
LJ012-0240|i will close this chapter with a brief account of another murder,
LJ012-0241|the memory of which is still fresh in the minds of londoners, although half a century has passed since it was committed.
LJ012-0242|the horror with which greenacre's crime struck the town was unparalleled since the time when catherine hayes slew her husband.
LJ012-0243|there were many features of resemblance in these crimes.
LJ012-0244|the decapitation and dismemberment, the bestowal of the remains in various parts of the town, the preservation of the head in spirits of wine,
LJ012-0245|in the hope that the features might some day be recognized, were alike in both.
LJ012-0246|the murder in both cases was long a profound mystery. in this which i am now describing,
LJ012-0247|a bricklayer found a human trunk near some new buildings in the edgeware road, one morning in the last week of eighteen thirty-six.
LJ012-0248|the inquest on these remains, which medical examination showed to be those of a female,
LJ012-0249|returned a verdict of willful murder against some person unknown.
LJ012-0250|on the seventh july, eighteen thirty-seven,
LJ012-0251|the lockman of "ben jonson lock," in stepney fields, found a human head jammed into the lock gates.
LJ012-0252|closer investigation proved that it belonged to the trunk already discovered on the second february.
LJ012-0253|a further discovery was made in an osier bed near cold harbor lane, camberwell,
LJ012-0254|where a workman found a bundle containing two human legs, in a drain.
LJ012-0255|these were the missing members of the same mutilated trunk,
LJ012-0256|and there was now evidence sufficient to establish conclusively that the woman thus collected piecemeal had been barbarously done to death.
LJ012-0257|but the affair still remained a profound mystery. no light was thrown upon it till, towards the end of march,
LJ012-0258|a mister gay of goodge street came to view the head, and immediately recognized it as that of a widowed sister, hannah brown,
LJ012-0259|who had been missing since the previous christmas day.
LJ012-0260|the murdered individual was thus identified. the next step was to ascertain where and with whom she had last been seen.
LJ012-0261|this brought suspicion on to a certain james greenacre,
LJ012-0262|whom she was to have married, and in whose company she had left her own lodgings to visit his in camberwell.
LJ012-0263|the police wished to refer to greenacre, but as he was not forthcoming,
LJ012-0264|a warrant was issued for his apprehension, which was effected at kennington on the twenty-fourth march.
LJ012-0265|a woman named gale, who lived with him, was arrested at the same time. the prisoners were examined at the marylebone police court.
LJ012-0266|greenacre, a stout, middle-aged man, wrapped in a brown greatcoat, assumed an air of insolent bravado;
LJ012-0267|but his despair must have been great, as was evident from his attempt to strangle himself in the station-house.
LJ012-0268|suspicion grew almost to certainty as the evidence was unfolded.
LJ012-0269|misess brown was a washer-woman, supposed to be worth some money; hence greenacre's offer of marriage.
LJ012-0270|she had realized all her effects, and brought them with her furniture to greenacre's lodgings. the two when married were to emigrate to hudson's bay.
LJ012-0271|whether it was greed or a quarrel that drove greenacre to the desperate deed remains obscure.
LJ012-0272|they were apparently good friends when last seen together at a neighbor's, where they seemed "perfectly happy and sociable, and eager for the wedding day."
LJ012-0273|but greenacre in his confession pretended that he and his intended had quarreled over her property or the want of it,
LJ012-0274|and that in a moment of anger he knocked her down.
LJ012-0275|he thought he had killed her, and in his terror began at once to consider how he might dispose of the body and escape arrest.
LJ012-0276|while she was senseless, but really still alive, he cut off her head, and dismembered the body in the manner already described.
LJ012-0277|it is scarcely probable that he would have gone to this extremity if he had had no previous evil intention,
LJ012-0278|and the most probable inference is that he inveigled misess brown to his lodgings with the set purpose of taking her life.
LJ012-0279|his measures for the disposal of the corpus delicti remind us of those taken by misess hayes and her associates,
LJ012-0280|or of gardelle's frantic efforts to conceal his crime.
LJ012-0281|the most ghastly part of the story is that which deals with his getting rid of the head.
LJ012-0282|this, wrapped up in a silk handkerchief,
LJ012-0283|he carried under his coat-flaps through the streets, and afterwards on his cap in a crowded city omnibus.
LJ012-0284|it was not until he left the bus, and walked up by the regent's canal, that he conceived the idea of throwing the head into the water.
LJ012-0285|another day elapsed before he got rid of the rest of the body,
LJ012-0286|all of which, according to his own confession, made no doubt with the idea of exonerating misess gale, he accomplished without her assistance.
LJ012-0287|on the other hand, it was adduced in evidence that misess gale had been at his lodgings the very day after the murder,
LJ012-0288|and was seen to be busily engaged in washing down the house with bucket and mop.
LJ012-0289|greenacre, when tried at the old bailey, admitted that he had been guilty of manslaughter.
LJ012-0290|while conversing with misess brown, he declared the unfortunate woman was rocking herself to and fro in a chair;
LJ012-0291|as she leant back he put his foot against the chair, and so tilted it over.
LJ012-0292|misess brown fell with it, and greenacre, to his horror, found that she was dead.
LJ012-0293|but the medical evidence was clear that the decapitation had been effected during life, and the jury, after a short deliberation,
LJ012-0294|without hesitation brought in a verdict of willful murder.
LJ012-0295|the woman gale was also found guilty, but sentence of death was only passed on greenacre.
LJ012-0296|the execution was, as usual, attended by an immense concourse, and greenacre died amidst the loudest execrations.
LJ013-0001|the chronicles of newgate, volume two. by arthur griffiths. section sixteen: newgate notorieties continued, part one.
LJ013-0002|as the century advanced crimes of fraud increased.
LJ013-0003|they not only became more numerous, but they were on a wider scale.
LJ013-0004|the most extensive and systematic robberies were planned and carried out so as long to escape detection.
LJ013-0005|one of the earliest of the big operators in fraudulent finance was edward beaumont smith,
LJ013-0006|who was convicted in eighteen forty-one of uttering false exchequer bills to an almost fabulous amount.
LJ013-0007|a not entirely novel kind of fraud, but one carried out on a larger scale than heretofore,
LJ013-0008|came to light in this same year, eighteen forty-one.
LJ013-0009|this was the willful shipwreck and casting away of a vessel which, with her supposed cargo, had been heavily insured.
LJ013-0010|the 'dryad' was a brig owned principally by two persons named wallace, one a seaman, the other merchant.
LJ013-0011|she was freighted by the firm of zulueta and company for a voyage to santa cruz.
LJ013-0012|her owners insured her for a full sum of two thousand pounds, after which the wallaces insured her privily
LJ013-0013|with other underwriters for a second sum of two thousand pounds.
LJ013-0014|after this, on the faith of forced bills of lading, the captain, loose by name,
LJ013-0015|being a party to the intended fraud, they obtained further insurances on goods never shipped.
LJ013-0016|it was fully proved in evidence that when the dryad sailed she carried nothing but the cargo belonging to zulueta and company
LJ013-0017|yet the wallaces pretended to have put on board quantities of flannels, cloths, cotton prints,
LJ013-0018|beef, pork, butter, and earthenwares, on all of which they effected insurances.
LJ013-0019|loose had his instructions to cast away the ship on the first possible opportunity, and from the time of his leaving liverpool
LJ013-0020|he acted in a manner which excited the suspicions of the crew.
LJ013-0021|the larboard pump was suffered to remain choked up, and the long-boat was fitted with tackles and held ready for use at a moment's notice.
LJ013-0022|the ship, however, met with exasperatingly fine weather, and it was not until the captain reached the west india islands
LJ013-0023|that he got a chance of accomplishing his crime.
LJ013-0024|at a place called the silver keys he ran the ship on the reef.
LJ013-0025|but another ship, concluding that he was acting in ignorance, rendered him assistance.
LJ013-0026|the 'dryad' was got off, repaired, and her voyage renewed to santa cruz.
LJ013-0027|he crept along the coast close in shore, looking for a quiet spot to cast away the ship,
LJ013-0028|and at last, when within fifteen miles of port, with wind and weather perfectly fair, he ran her on to the rocks.
LJ013-0029|even then she might have been saved, but the captain would not suffer the crew to act. nearly the whole of the cargo was lost as well as the ship.
LJ013-0030|the captain and crew, however, got safely to jamaica, and so to england; the captain dying on the voyage home.
LJ013-0031|the crime soon became public.
LJ013-0032|mate, carpenter, and crew were eager to disavow complicity, and voluntarily gave information.
LJ013-0033|the wallaces were arrested, committed to newgate, and tried at the old bailey.
LJ013-0034|the case was clearly proved against them, and both were sentenced to transportation for life.
LJ013-0035|while lying in newgate, awaiting removal to the convict ship, both prisoners made full confessions.
LJ013-0036|according to their own statements the loss of the 'dryad' was only one of six intentional shipwrecks with which they had been concerned.
LJ013-0037|the crime of fraudulent insurance they declared was very common, and the underwriters must have lost great sums in this way.
LJ013-0038|the merchant wallace said he had been led into the crime by the advice and example of a city friend who had gone largely into this nefarious business;
LJ013-0039|this wallace added that his friend had made several voyages with the distinct intention of superintending the predetermined shipwrecks.
LJ013-0040|the other wallace, the sailor, also traced his lapse into crime to evil counsel.
LJ013-0041|he was an honest sea-captain, he said, trading from liverpool, where once he had the misfortune to be introduced to a man of wealth,
LJ013-0042|the foundations of which had been laid by buying old ships on purpose to cast them away.
LJ013-0043|this person made much of wallace, encouraged his attentions to his daughter,
LJ013-0044|and tempted him to take to fraudulent insurance as a certain method of achieving fortune.
LJ013-0045|wallace's relations warned him against his liverpool friend,
LJ013-0046|but he would not take their advice, and developing his transactions, ended as we have seen.
LJ013-0047|a clergyman nearly a century later followed in the steps of doctor dodd, but did not under more humane laws lose his life.
LJ013-0048|the reverend w. bailey, ll.d., was convicted at the central criminal court, in february eighteen forty-three, of forgery.
LJ013-0049|a notorious miser, robert smith, had recently died in seven dials, where he had amassed a considerable fortune.
LJ013-0050|but among the charges on the estate he left
LJ013-0051|was a promissory note for two thousand eight hundred seventy-five pounds, produced by doctor bailey, and purporting to be signed by smith.
LJ013-0052|the executors to the estate disputed the validity of this document.
LJ013-0053|miss bailey, the doctor's sister, in whose favor the note was said to have been given,
LJ013-0054|then brought an action against the administrators, and at the trial doctor bailey swore that the note had been given him by smith.
LJ013-0055|the jury did not believe him, and the verdict was for the defendants.
LJ013-0056|subsequently bailey was arrested on a charge of forgery, and after a long trial found guilty. his sentence was transportation for life.
LJ013-0057|a gigantic conspiracy to defraud was discovered in the following year, when a solicitor named william henry barber,
LJ013-0058|joshua fletcher a surgeon, and three others were charged with forging wills for the purpose of obtaining unclaimed stock in the funds.
LJ013-0059|there were two separate affairs.
LJ013-0060|in the first a maiden lady, miss slack,
LJ013-0061|who was the possessor of two separate sums in consols, neglected through strange carelessness on her own part and that of her friends
LJ013-0062|to draw the dividends on more than one sum.
LJ013-0063|the other, remaining unclaimed for ten years, was transferred at the end of that time to the commissioners for the reduction of the national debt.
LJ013-0064|barber, it was said, became aware of this,
LJ013-0065|and that he gained access to miss slack on pretense of conveying to her some funded property left her by an aunt.
LJ013-0066|by this means her signature was obtained; a forged will was prepared bequeathing the unclaimed stock to miss slack;
LJ013-0067|a note purporting to be from miss slack was addressed to the governor of the bank of england, begging that the said stock might be handed over to her,
LJ013-0068|and a person calling herself miss slack duly attended at the bank, where the money was handed over to her in proper form.
LJ013-0069|a second will, also forged, was propounded at doctors commons as that of a misess hunt of bristol.
LJ013-0070|misess hunt had left money in the funds which remained unclaimed, and had been transferred, as in miss slack's case.
LJ013-0071|here again the money, with ten years' interest, was handed over to barber and another calling himself thomas hunt, an executor of the will.
LJ013-0072|it was shown that the will must be a forgery,
LJ013-0073|as its signature was dated eighteen twenty-nine, whereas misess hunt actually died in eighteen oh six.
LJ013-0074|a third similar fraud to the amount of two thousand pounds was also brought to light.
LJ013-0075|fletcher was the moving spirit of the whole business. it was he who had introduced barber to miss slack,
LJ013-0076|and held all the threads of these intricate and nefarious transactions.
LJ013-0077|barber and fletcher were both transported for life, although fletcher declared that barber was innocent, and had no guilty knowledge of what was being done.
LJ013-0078|barber was subsequently pardoned, but was not replaced on the rolls as an attorney till eighteen fifty-five,
LJ013-0079|when lord campbell delivered judgment on barber's petition, to the effect that
LJ013-0080|the evidence to establish his (barber's) connivance in the frauds was too doubtful for us to continue his exclusion any longer.
LJ013-0081|banks and bankers continued to be victimized.
LJ013-0082|in eighteen forty-four
LJ013-0083|the bank of england was defrauded of a sum of eight thousand pounds by one of its clerks, burgess, in conjunction with an accomplice named elder.
LJ013-0084|burgess fraudulently transferred consols to the above amount, standing in the name of mister oxenford, to another party.
LJ013-0085|a person, elder of course, who personated oxenford, attended at the bank to complete the transfer and sell the stock.
LJ013-0086|burgess, who was purposely on leave from the bank, effected the sale, which was paid for with a cheque for nearly the whole amount on lubbock's bank.
LJ013-0087|burgess and elder proceeded in company to cash this, but as they wanted all gold,
LJ013-0088|the cashier gave them eight bank of england notes for one thousand pounds each, saying that they could get so much specie nowhere else.
LJ013-0089|thither elder went alone, provided with a number of canvas and one large carpet-bag.
LJ013-0090|but when the latter was filled with gold it was too heavy to lift,
LJ013-0091|and elder had to be assisted by two bank porters, who carried it for him to a carriage waiting near the mansion house.
LJ013-0092|the thieves, for elder was soon joined by burgess, drove together to ben caunt's, the pugilist's, public-house in saint martin's lane,
LJ013-0093|where the cash was transferred from the carpet-bag to a portmanteau.
LJ013-0094|the same evening both started for liverpool, and embarking on board the mail steamer 'britannia,' escaped to the united states.
LJ013-0095|burgess' continued absence was soon noticed at the bank.
LJ013-0096|suspicions were aroused when it was found that he had been employed in selling stock for mister oxenford, which developed into certainty
LJ013-0097|as soon as that gentleman was referred to.
LJ013-0098|mister oxenford having denied that he had made any transfer of stock, the matter was at once put into the hands of the police.
LJ013-0099|a smart detective, forrester, after a little inquiry,
LJ013-0100|established the fact that the man who had personated mister oxenford was a horse-dealer named joseph elder, an intimate acquaintance of burgess'.
LJ013-0101|forrester next traced the fugitives to liverpool,
LJ013-0102|and thence to halifax, whither he followed them, accompanied by a confidential clerk from the bank.
LJ013-0103|at halifax forrester learnt that the men he wanted had gone on to boston, thence to buffalo and canada, and back to boston.
LJ013-0104|he found them at length residing at the latter place, one as a landed proprietor, the other as a publican.
LJ013-0105|elder, the former, was soon apprehended at his house, but he evaded the law by hanging himself with his pocket-handkerchief.
LJ013-0106|the inn belonging to burgess was surrounded
LJ013-0107|but he escaped through a back door on to the river, and rowed off in a boat to a hiding-place in the woods.
LJ013-0108|next day a person betrayed him for the reward, and he was soon captured.
LJ013-0109|the proceeds of the robbery were lodged in a boston bank,
LJ013-0110|but four hundred sovereigns were found on elder, while two hundred more were found in burgess' effects.
LJ013-0111|burgess was eventually brought back to england, tried at the central criminal court, and sentenced to transportation for life.
LJ013-0112|within a month or two the bank of messrs. rogers and company, clement's lane, was broken into.
LJ013-0113|robberies as daring in conception as they were boldly executed were common enough.
LJ013-0114|one night a quantity of plate was stolen from windsor castle; another time buckingham palace was robbed.
LJ013-0115|of this class was the ingenious yet peculiarly simple robbery effected at the house of lord fitzgerald in belgrave square.
LJ013-0116|the butler, on the occasion of a death in the family, when the house was in some confusion, arranged with a burglar to come in,
LJ013-0117|and with another carry off the plate-chest in broad daylight, and as a matter of business. no one interfered or asked any questions.
LJ013-0118|the thief walked into the house in belgrave square, and openly carried off the plate-chest, deposited it in a light cart at the door, and drove away.
LJ013-0119|howse, the steward, accused the other servants, but they retorted, declaring that he had been visited by the thief the day previous,
LJ013-0120|whom he had shown over the plate closet.
LJ013-0121|howse and his accomplice were arrested; the former was found guilty and sentenced to fifteen years, but the latter was acquitted.
LJ013-0122|stealing plate was about this period the crime of a more aristocratic thief.
LJ013-0123|the club spoons and other articles of plate were long a source of profitable income to a gentleman named ashley,
LJ013-0124|who belonged to five good london clubs --
LJ013-0125|the junior united service, the union, reform, colonial, and erechtheum clubs.
LJ013-0126|when one of these clubs was taken in at the army and navy, that establishment also suffered.
LJ013-0127|suspicion fell at length upon ashley, who was seen to handle the forks and spoons at table in a strange manner.
LJ013-0128|a watch was set on his house, in allington street, pimlico,
LJ013-0129|and one day a police constable tracked him to a silversmith's in holborn hill,
LJ013-0130|where ashley produced four silver spoons, and begged that his initials might be engraved upon them.
LJ013-0131|ashley was arrested as he left the shop; the spoons were impounded, and it was found that the club monogram had been erased from them.
LJ013-0132|on a search of the prisoner's lodgings in allington street, a silver fork was found,
LJ013-0133|a number of pawnbrokers' duplicates, and three small files. it was proved at the trial that ashley had asked his landlady for brick-dust and leather,
LJ013-0134|and it was contended that these with the files were used to alter the marks on the plate.
LJ013-0135|at most of the clubs the servants had been mulcted to make good lost plate, which had no doubt been stolen by the prisoner.
LJ013-0136|several pawnbrokers were subpoenaed and obliged to surrender plate, to the extent in some cases of a couple of dozen of spoons or forks,
LJ013-0137|which the various club secretaries identified as the property of their respective clubs.
LJ013-0138|ashley was the son of an army agent and banker,
